bloc;trait;arbre;piege;date;nb.larves;nb.inflo.piege;nb.inflo;nb.inflo.morte;nb.larves.estima;nb.jours;larve;observations
2;enh.ras;43;A;29/09/17;0;0;0;5;NA;3;#DIV/0!;NA
2;enh.ras;43;B;29/09/17;0;0;0;5;NA;3;#DIV/0!;NA
2;enh.ras;43;A;03/10/17;0;0;0;5;NA;4;#DIV/0!;NA
2;enh.ras;43;B;03/10/17;0;0;0;5;NA;4;#DIV/0!;NA
2;enh.ras;43;A;06/10/17;0;0;0;5;NA;3;#DIV/0!;NA
2;enh.ras;43;B;06/10/17;0;0;0;5;NA;3;#DIV/0!;NA
2;enh.ras;45;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;45;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;45;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;45;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;45;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;45;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;bcp_croissance_vege
2;enh.ras;45;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;bcp_croissance_vege
2;enh.ras;45;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;bcp_croissance_vege
2;enh.ras;45;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;45;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;45;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;45;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;45;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;45;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;45;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;45;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;45;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;49;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;49;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;49;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;49;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;deplace
2;enh.ras;49;A;16/08/17;0;1;2;0;0;8;0;NA
2;enh.ras;49;A;18/08/17;0;2;3;0;0;2;0;NA
2;enh.ras;49;B;18/08/17;0;0;3;0;NA;2;#DIV/0!;NA
2;enh.ras;49;A;23/08/17;5;3;7;0;11,66666667;5;0,333333333333333;NA
2;enh.ras;49;B;23/08/17;0;0;7;0;NA;5;#DIV/0!;NA
2;enh.ras;49;A;25/08/17;0;3;7;0;0;2;0;NA
2;enh.ras;49;B;25/08/17;0;0;7;0;NA;2;#DIV/0!;NA
2;enh.ras;49;A;29/08/17;1;3;7;0;2,333333333;4;0,083333333333333;NA
2;enh.ras;49;B;29/08/17;0;0;7;0;NA;4;#DIV/0!;NA
2;enh.ras;49;A;01/09/17;0;1;7;0;0;3;0;NA
2;enh.ras;49;B;01/09/17;0;0;7;0;NA;3;#DIV/0!;NA
2;enh.ras;49;A;06/09/17;3;3;17;1;17;5;0,2;NA
2;enh.ras;49;B;06/09/17;0;3;17;1;0;5;0;NA
2;enh.ras;49;A;08/09/17;2;2;30;0;30;2;0,5;NA
2;enh.ras;49;B;08/09/17;1;2;30;0;15;2;0,25;NA
2;enh.ras;49;A;13/09/17;4;3;48;5;64;5;0,266666666666667;NA
2;enh.ras;49;B;13/09/17;9;4;48;5;108;5;0,45;NA
2;enh.ras;49;A;15/09/17;0;2;31;1;0;2;0;NA
2;enh.ras;49;B;15/09/17;4;4;31;1;31;2;0,5;NA
2;enh.ras;49;A;20/09/17;0;1;52;5;0;5;0;deplace
2;enh.ras;49;B;20/09/17;5;4;52;5;65;5;0,25;NA
2;enh.ras;49;A;22/09/17;1;6;34;6;5,666666667;2;0,083333333333333;NA
2;enh.ras;49;B;22/09/17;0;7;34;6;0;2;0;NA
2;enh.ras;49;A;26/09/17;13;5;25;8;65;4;0,65;NA
2;enh.ras;49;B;26/09/17;0;4;25;8;0;4;0;NA
2;enh.ras;49;A;29/09/17;0;2;32;10;0;3;0;NA
2;enh.ras;49;B;29/09/17;0;4;32;10;0;3;0;NA
2;enh.ras;49;A;03/10/17;0;1;13;16;0;4;0;NA
2;enh.ras;49;B;03/10/17;0;3;13;16;0;4;0;NA
2;enh.ras;49;A;06/10/17;0;1;13;15;0;3;0;NA
2;enh.ras;49;B;06/10/17;0;2;13;15;0;3;0;NA
2;enh.ras;50;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;50;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;50;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;50;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;50;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;50;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;50;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;deplace
2;enh.ras;50;A;23/08/17;0;0;1;0;NA;5;#DIV/0!;deplace
2;enh.ras;50;B;23/08/17;0;0;1;0;NA;5;#DIV/0!;NA
2;enh.ras;50;A;25/08/17;0;0;1;0;NA;2;#DIV/0!;NA
2;enh.ras;50;B;25/08/17;0;0;1;0;NA;2;#DIV/0!;changement
2;enh.ras;50;A;29/08/17;6;2;6;0;18;4;0,75;NA
2;enh.ras;50;B;29/08/17;4;3;6;0;8;4;0,333333333333333;NA
2;enh.ras;50;A;01/09/17;0;0;12;1;NA;3;#DIV/0!;deplace
2;enh.ras;50;B;01/09/17;2;3;12;1;8;3;0,222222222222222;NA
2;enh.ras;50;A;06/09/17;0;3;35;1;0;5;0;NA
2;enh.ras;50;B;06/09/17;52;3;35;1;606,6666667;5;3,46666666666667;NA
2;enh.ras;50;A;08/09/17;2;2;51;0;51;2;0,5;deplace
2;enh.ras;50;B;08/09/17;9;4;51;0;114,75;2;1,125;NA
2;enh.ras;50;A;13/09/17;29;4;135;0;978,75;5;1,45;NA
2;enh.ras;50;B;13/09/17;15;5;135;0;405;5;0,6;NA
2;enh.ras;50;A;15/09/17;9;6;71;6;106,5;2;0,75;NA
2;enh.ras;50;B;15/09/17;17;5;71;6;241,4;2;1,7;NA
2;enh.ras;50;A;20/09/17;15;3;94;34;470;5;1;NA
2;enh.ras;50;B;20/09/17;3;2;94;34;141;5;0,3;NA
2;enh.ras;50;A;22/09/17;0;5;40;14;0;2;0;NA
2;enh.ras;50;B;22/09/17;0;4;40;14;0;2;0;NA
2;enh.ras;50;A;26/09/17;0;3;54;32;0;4;0;NA
2;enh.ras;50;B;26/09/17;1;5;54;32;10,8;4;0,05;NA
2;enh.ras;50;A;29/09/17;0;1;28;25;0;3;0;NA
2;enh.ras;50;B;29/09/17;0;2;28;25;0;3;0;NA
2;enh.ras;50;A;03/10/17;1;2;15;34;7,5;4;0,125;NA
2;enh.ras;50;B;03/10/17;0;2;15;34;0;4;0;NA
2;enh.ras;50;A;06/10/17;0;1;22;29;0;3;0;NA
2;enh.ras;50;B;06/10/17;0;1;22;29;0;3;0;NA
2;enh.ras;53;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;53;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;53;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;53;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;53;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;53;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;53;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;53;A;23/08/17;0;0;4;0;NA;5;#DIV/0!;NA
2;enh.ras;53;B;23/08/17;0;0;4;0;NA;5;#DIV/0!;NA
2;enh.ras;53;A;25/08/17;1;2;7;0;3,5;2;0,25;NA
2;enh.ras;53;B;25/08/17;0;0;7;0;NA;2;#DIV/0!;NA
2;enh.ras;53;A;29/08/17;3;3;7;0;7;4;0,25;NA
2;enh.ras;53;B;29/08/17;0;0;7;0;NA;4;#DIV/0!;NA
2;enh.ras;53;A;01/09/17;4;4;14;0;14;3;0,333333333333333;NA
2;enh.ras;53;B;01/09/17;0;0;14;0;NA;3;#DIV/0!;NA
2;enh.ras;53;A;06/09/17;7;3;8;0;18,66666667;5;0,466666666666667;NA
2;enh.ras;53;B;06/09/17;0;0;8;0;NA;5;#DIV/0!;NA
2;enh.ras;53;A;08/09/17;3;3;19;0;19;2;0,5;NA
2;enh.ras;53;B;08/09/17;0;0;19;0;NA;2;#DIV/0!;deplace
2;enh.ras;53;A;13/09/17;2;3;22;0;14,66666667;5;0,133333333333333;NA
2;enh.ras;53;B;13/09/17;4;4;22;0;22;5;0,2;NA
2;enh.ras;53;A;15/09/17;1;1;10;10;10;2;0,5;NA
2;enh.ras;53;B;15/09/17;0;3;10;10;0;2;0;NA
2;enh.ras;53;A;20/09/17;1;1;3;13;3;5;0,2;NA
2;enh.ras;53;B;20/09/17;0;0;3;13;NA;5;#DIV/0!;NA
2;enh.ras;53;A;22/09/17;0;1;0;8;0;2;0;NA
2;enh.ras;53;B;22/09/17;0;0;0;8;NA;2;#DIV/0!;NA
2;enh.ras;53;A;26/09/17;0;0;0;11;NA;4;#DIV/0!;NA
2;enh.ras;53;B;26/09/17;0;0;0;11;NA;4;#DIV/0!;NA
2;enh.ras;53;A;29/09/17;0;0;0;10;NA;3;#DIV/0!;NA
2;enh.ras;53;B;29/09/17;0;0;0;10;NA;3;#DIV/0!;NA
2;enh.ras;53;A;03/10/17;0;0;0;4;NA;4;#DIV/0!;NA
2;enh.ras;53;B;03/10/17;0;0;0;4;NA;4;#DIV/0!;NA
2;enh.ras;53;A;06/10/17;NA;0;0;8;NA;3;#VALUE!;NA
2;enh.ras;53;B;06/10/17;0;0;0;8;NA;3;#DIV/0!;NA
2;bache;1;A;18/07/17;16;14;30;NA;34,28571429;7;0,163265306122449;NA
2;bache;1;A;25/07/17;2;12;28;NA;4,666666667;7;0,023809523809524;inflo_morte_deplace
2;bache;1;A;01/08/17;2;7;32;NA;9,142857143;7;0,040816326530612;NA
2;bache;1;A;08/08/17;0;7;50;NA;0;7;0;deplace
2;bache;1;A;16/08/17;24;14;125;19;214,2857143;8;0,214285714285714;NA
2;bache;1;A;18/08/17;8;16;102;4;51;2;0,25;NA
2;bache;1;B;18/08/17;16;6;102;4;272;2;1,33333333333333;NA
2;bache;1;A;23/08/17;20;11;118;5;214,5454545;5;0,363636363636364;NA
2;bache;1;B;23/08/17;32;5;118;5;755,2;5;1,28;NA
2;bache;1;A;25/08/17;29;12;131;2;316,5833333;2;1,20833333333333;NA
2;bache;1;B;25/08/17;3;8;131;2;49,125;2;0,1875;deplace
2;bache;1;A;29/08/17;29;18;127;3;204,6111111;4;0,402777777777778;NA
2;bache;1;B;29/08/17;12;8;127;3;190,5;4;0,375;NA
2;bache;1;A;01/09/17;1;12;94;5;7,833333333;3;0,027777777777778;NA
2;bache;1;B;01/09/17;0;5;94;5;0;3;0;deplace
2;bache;1;A;06/09/17;0;8;72;9;0;5;0;inflo_nivo4
2;bache;1;B;06/09/17;0;4;72;9;0;5;0;inflo_nivo4
2;bache;1;A;08/09/17;1;4;80;12;20;2;0,125;fin_floraison_bcp_inflo_nivo4
2;bache;1;B;08/09/17;0;3;80;12;0;2;0;fin_floraison_bcp_inflo_nivo4
2;bache;1;A;13/09/17;1;2;17;37;8,5;5;0,1;NA
2;bache;1;B;13/09/17;0;0;17;37;NA;5;#DIV/0!;NA
2;bache;1;A;15/09/17;0;3;23;34;0;2;0;NA
2;bache;1;B;15/09/17;1;1;23;34;23;2;0,5;NA
2;bache;1;A;20/09/17;NA;3;15;20;NA;5;#VALUE!;renverse
2;bache;1;B;20/09/17;1;2;15;20;7,5;5;0,1;NA
2;bache;1;A;22/09/17;9;3;15;10;45;2;1,5;NA
2;bache;1;B;22/09/17;2;2;15;10;15;2;0,5;deplace
2;bache;1;A;26/09/17;5;3;16;13;26,66666667;4;0,416666666666667;NA
2;bache;1;B;26/09/17;0;1;16;13;0;4;0;NA
2;bache;1;A;29/09/17;0;3;22;9;0;3;0;NA
2;bache;1;B;29/09/17;0;1;22;9;0;3;0;NA
2;bache;1;A;03/10/17;0;1;14;13;0;4;0;NA
2;bache;1;B;03/10/17;0;2;14;13;0;4;0;NA
2;bache;1;A;06/10/17;0;1;6;8;0;3;0;NA
2;bache;1;B;06/10/17;0;1;6;8;0;3;0;NA
2;bache;4;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;4;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;4;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;4;A;08/08/17;0;0;14;NA;NA;7;#DIV/0!;deplace
2;bache;4;A;16/08/17;8;12;35;0;23,33333333;8;0,083333333333333;NA
2;bache;4;A;18/08/17;8;9;35;0;31,11111111;2;0,444444444444444;NA
2;bache;4;B;18/08/17;0;0;35;0;NA;2;#DIV/0!;NA
2;bache;4;A;23/08/17;4;9;44;0;19,55555556;5;0,088888888888889;NA
2;bache;4;B;23/08/17;0;0;44;0;NA;5;#DIV/0!;NA
2;bache;4;A;25/08/17;16;13;44;0;54,15384615;2;0,615384615384615;NA
2;bache;4;B;25/08/17;0;0;44;0;NA;2;#DIV/0!;NA
2;bache;4;A;29/08/17;6;8;49;1;36,75;4;0,1875;NA
2;bache;4;B;29/08/17;0;0;49;1;NA;4;#DIV/0!;NA
2;bache;4;A;01/09/17;0;3;34;0;0;3;0;deplace
2;bache;4;B;01/09/17;0;0;34;0;NA;3;#DIV/0!;NA
2;bache;4;A;06/09/17;0;5;30;0;0;5;0;NA
2;bache;4;B;06/09/17;0;0;30;0;NA;5;#DIV/0!;NA
2;bache;4;A;08/09/17;1;4;38;2;9,5;2;0,125;bcp_inflo_nivo4
2;bache;4;B;08/09/17;0;0;38;2;NA;2;#DIV/0!;bcp_inflo_nivo4
2;bache;4;A;13/09/17;1;3;19;30;6,333333333;5;0,066666666666667;NA
2;bache;4;B;13/09/17;0;0;19;30;NA;5;#DIV/0!;NA
2;bache;4;A;15/09/17;3;4;15;20;11,25;2;0,375;NA
2;bache;4;B;15/09/17;0;0;15;20;NA;2;#DIV/0!;NA
2;bache;4;A;20/09/17;4;2;31;6;62;5;0,4;NA
2;bache;4;B;20/09/17;1;0;31;6;NA;5;#DIV/0!;NA
2;bache;4;A;22/09/17;3;2;12;4;18;2;0,75;NA
2;bache;4;B;22/09/17;0;0;12;4;NA;2;#DIV/0!;NA
2;bache;4;A;26/09/17;4;4;21;4;21;4;0,25;NA
2;bache;4;B;26/09/17;0;0;21;4;NA;4;#DIV/0!;NA
2;bache;4;A;29/09/17;0;4;18;3;0;3;0;NA
2;bache;4;B;29/09/17;0;0;18;3;NA;3;#DIV/0!;NA
2;bache;4;A;03/10/17;0;1;11;8;0;4;0;NA
2;bache;4;B;03/10/17;0;0;11;8;NA;4;#DIV/0!;NA
2;bache;4;A;06/10/17;0;3;12;5;0;3;0;NA
2;bache;4;B;06/10/17;0;0;12;5;NA;3;#DIV/0!;NA
2;bache;8;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;8;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;8;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;8;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;8;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;bache;8;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;8;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;8;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;8;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;8;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;8;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;8;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;8;B;29/08/17;1;0;0;0;NA;4;#DIV/0!;NA
2;bache;8;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;8;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;8;A;06/09/17;NA;0;0;0;NA;5;#VALUE!;NA
2;bache;8;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;8;A;08/09/17;0;0;17;0;NA;2;#DIV/0!;NA
2;bache;8;B;08/09/17;0;0;17;0;NA;2;#DIV/0!;deplace
2;bache;8;A;13/09/17;0;0;18;0;NA;5;#DIV/0!;NA
2;bache;8;B;13/09/17;4;3;18;0;24;5;0,266666666666667;NA
2;bache;8;A;15/09/17;0;0;28;2;NA;2;#DIV/0!;NA
2;bache;8;B;15/09/17;0;2;28;2;0;2;0;NA
2;bache;8;A;20/09/17;NA;NA;14;2;NA;5;#VALUE!;renverse
2;bache;8;B;20/09/17;3;5;14;2;8,4;5;0,12;NA
2;bache;8;A;22/09/17;1;1;15;2;15;2;0,5;NA
2;bache;8;B;22/09/17;0;4;15;2;0;2;0;NA
2;bache;8;A;26/09/17;0;1;27;1;0;4;0;NA
2;bache;8;B;26/09/17;1;6;27;1;4,5;4;0,041666666666667;NA
2;bache;8;A;29/09/17;0;1;19;8;0;3;0;NA
2;bache;8;B;29/09/17;0;3;19;8;0;3;0;NA
2;bache;8;A;03/10/17;0;1;19;9;0;4;0;NA
2;bache;8;B;03/10/17;0;3;19;9;0;4;0;NA
2;bache;8;A;06/10/17;0;1;16;5;0;3;0;NA
2;bache;8;B;06/10/17;0;2;16;5;0;3;0;NA
2;bache;9;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;9;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;9;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;9;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;9;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;bache;9;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;9;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;9;A;06/09/17;NA;0;0;0;NA;5;#VALUE!;NA
2;bache;9;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;A;15/09/17;1;0;0;0;NA;2;#DIV/0!;1_inflo_dans_piege
2;bache;9;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;9;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;9;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;9;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;9;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;9;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;9;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;19;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;19;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;19;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;19;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;bache;19;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;19;B;20/09/17;NA;0;0;0;NA;5;#VALUE!;renverse
2;bache;19;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;19;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;19;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;19;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;24;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;24;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;24;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;24;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;24;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;bache;24;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;24;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;24;A;01/09/17;NA;0;0;0;NA;3;#VALUE!;deplace
2;bache;24;B;01/09/17;NA;0;0;0;NA;3;#VALUE!;deplace
2;bache;24;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;24;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;24;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;24;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;24;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;24;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;24;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;24;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
